TaxID,year,Revenues,Assets,RevLessExpenses,CYContributionsGrantsAmt,CY_Contributions,BoardBodyCnt,BoardIndeCnt,Employees,ROA
381945965,2018.5,124.82975,167.84068,-1.0233377,6.9117069,,12.375,10.875,1785.75,-.0060970779
381988915,2018,56.002026,184.49725,-2.3386879,.45283329,.065559283,14.285714,13.142858,625,-.012676004
382015048,2018,94.79921,448.8819,12.589295,18.177715,3.6128745,31.857143,31.857143,1223.1428,.028045896
382410852,2018,76.181305,216.72508,10.76746,13.822029,1.6972172,25.714285,24.714285,1014,.049682572
382805044,2015.5,21.828659,34.053146,.57763201,1.6181171,,10,7,625,.016962662
382901703,2016,4.978817,15.732306,-1.2632951,.311149,,9,6,189,-.080299422
383001876,2018,13.631893,65.247894,2.7913918,8.5399179,1.7303647,18.714285,18.714285,171.14285,.042781331
383071514,2017.6666,179.40154,489.17926,9.9763966,27.574757,7.9101715,30.333334,30.333334,3464.3333,.020394152
383148566,2015.5,13.064344,17.934662,-.496766,.625202,,9.5,6.5,365,-.027698655
383333920,2015.5,10.533245,18.071415,.11854649,.58223701,,10,6,340,.0065598898
383474279,2015.5,18.521038,27.725828,-1.319914,.74415255,,11,8,558,-.047605935
383474281,2015.5,24.660561,39.980545,-1.6600816,1.1794735,,9.5,6.5,630.5,-.041522235
383519708,2018,18.92758,17.711266,1.8925086,5.5580602,.6445455,15.142858,14.428572,172.28572,.10685338
390477970,2018.5,153.72646,336.56787,17.045027,27.260843,1.5323893,51.25,51.125,1579.875,.050643653
390806154,2018.8572,38.121799,69.043686,3.5437326,6.9203672,1.1129075,29.285715,29.285715,655.42859,.051325947
390806196,2018,45.62928,51.202366,-2.5283229,3.8553216,.59505773,18.428572,17.714285,978,-.049379025
390806202,2018,63.318672,149.58447,2.2400246,3.7011588,2.1014884,25.428572,20.142857,1302.8572,.014974981
390806251,2018.75,639.14514,1611.9435,58.075142,89.584709,29.862751,29.75,25.25,8358.5,.036028028
390806261,2018,1193.9614,2366.8313,81.930664,180.66292,68.82769,24.571428,21.142857,6647.5713,.034616183
390806263,2018,53.498653,106.35767,.079526849,6.0179057,1.079744,29.571428,29.285715,1072.1428,.00074773032
390806297,2018,120.77722,490.30432,13.622287,22.571329,15.095528,34.57143,33.857143,1885.5714,.027783331
390806325,2018.3334,129.83755,227.84122,10.728908,8.3945351,3.2640343,26.166666,25.166666,3042,.047089405
390806428,2018.5,31.946503,59.8186,-.46903339,7.6018991,1.7051409,29.75,27.875,617,-.0078409286
390808497,2018.5,88.174248,229.82874,5.1014438,14.914538,3.4699445,29.625,29.5,1439.125,.022196719
390821861,2018.1666,50.039696,55.616028,2.1315253,8.6879091,.27669483,25.166666,25.166666,1112.6666,.038325738
390826049,2018,51.335644,157.96393,3.3824222,10.226907,3.5058227,35,33.857143,755.28571,.021412624
390833608,2018.4,157.8129,206.39993,-2.8105628,3.2754335,2.3638606,17.6,17.6,3182.6001,-.013617072
390978445,2018,63.326653,120.84169,4.1921263,4.4103284,.99480313,31.571428,30.571428,1390.7142,.034691058
390980974,2017,13.55931,26.210812,-.0072098435,4.5455236,.1159292,17,16.6,357.79999,-.00027507136
391024723,2018,48.368969,58.191235,3.1527698,5.9359388,.10553528,21.142857,20.142857,895,.054179464
391097032,2018,16.674301,21.95195,.70056438,1.3227262,.66252959,18,16.142857,749.85712,.031913538
391201561,2021,40.154079,24.967873,3.2646632,4.8404069,.118541,25,25,515.33331,.13075456
391353508,2018,11.153907,94.042519,.84636843,.52087259,,20.857143,19.714285,155,.0089998487
391399196,2018.5,114.91599,326.08765,12.745568,14.996228,7.0970569,41.5,41.5,2069,.039086327
391453493,2021,10.229989,16.00098,2.4552641,8.5490026,.145198,7,7,156,.1534446
391620530,2018,12.731347,35.659649,.67660642,.83055371,.30182415,15.571428,13.428572,139.85715,.018974006
391773613,2018,13.150547,15.834591,-.46821892,11.06765,1.023783,7.5,7.5,195,-.029569373
410518750,2018,46.152374,66.491402,.88340688,3.4111781,1.2124177,31,30.571428,741.71429,.013286032
410684657,2018,29.462952,37.884827,.69572502,1.7414405,2.155853,13.142858,12.285714,545.85712,.018364213
410693856,2018.5,36.094803,53.805267,6.0542064,8.3142986,1.8305669,27.75,27,352.625,.1125207
410693960,2018,120.5921,220.68526,2.3344786,11.388826,2.8979928,30,29,2161.5715,.010578317
410693962,2018.5,189.75694,1079.3497,12.57012,16.043102,5.1217785,32.75,31.75,2834.75,.011646012
410693968,2018.5,25.666092,34.327442,1.1492873,2.3613744,.12265562,18.5,18.375,578.5,.033480134
410693970,2018,415.34818,1267.9231,28.616079,44.056858,12.268165,37,33.42857,5987.5713,.022569254
410693979,2018.5,236.61317,871.25092,32.897018,28.166319,13.181186,27.25,26.25,3486.5,.037758376
410694721,2018.7142,122.75768,196.83551,3.0931404,17.299616,2.4423802,35.142857,34.142857,1833.7142,.015714342
410694747,2018,242.95636,1378.4811,54.113506,53.068253,27.732019,31.285715,30.285715,2955.4285,.039255895
410695509,2018.5,142.31073,303.43765,7.4496703,16.542904,2.8721757,27.5,26.375,2370,.024550909
410695524,2018.5,164.20023,447.07565,21.351622,27.887609,9.9986315,31.625,26.875,2993.5,.047758408
410695527,2018.5,101.48651,178.79555,6.7418833,15.880321,2.4710119,30.125,29,2107.875,.037707221
410696906,2018.4286,82.337242,142.84581,8.2595921,9.0536947,1.2978868,16.142857,16.142857,1307.2858,.057821732
410698301,2018,118.89265,189.71803,5.4743404,10.250573,1.9990509,24.285715,23.285715,1971.4286,.028855139
410706151,2018.5,33.681408,47.581917,-.38583449,4.0432911,.099459253,35,33.875,706.125,-.0081088468
410708577,2018.5,145.91571,204.62767,5.9370146,18.919458,6.4332957,35,33.75,3056.125,.029013744
410711610,2018,101.55769,132.56796,4.50214,23.007309,.62386042,17.285715,16,1957.8572,.033960994
410747165,2018.5,28.868589,97.860062,1.1331542,6.3838553,2.293463,12.125,12,638.875,.011579332
410854766,2016.5,3.3305058,15.491215,-1.4190965,1.9183555,.090561502,17.5,17.5,101,-.091606535
410969244,2018,116.3228,238.25246,9.7709961,11.278972,4.3805161,34.57143,33,2362,.041011102
411607453,2018.5,38.50042,90.875183,3.9283674,2.9587824,.36288363,24,23.125,827.125,.043228164
412096004,2022,55.8283,37.164925,.100409,3.41751,,6,5,1185,.0027017142
416011702,2017.5,5983.3223,13038.479,793.7478,1756.3319,146.93216,30.875,16,24900,.060877334
420680323,2018.5,95.987679,316.30078,11.453383,15.793024,8.3685598,32.375,30.25,1513.625,.036210418
420680332,2019,21.866688,37.834881,-2.7030687,3.4480121,.47544414,21.571428,20.714285,388,-.071443826
420680335,2018,70.722725,202.05435,7.1558447,15.548893,3.1605527,30.428572,29.857143,1048,.035415445
420680344,2018,66.439369,188.20993,-.77911925,6.7852979,1.447809,34.857143,34.857143,1643.2858,-.0041396287
420680351,2018.5,93.903442,220.22397,7.5325274,10.447886,3.7917349,29.625,26.25,1930.375,.034203939
420680372,2018.5,66.73674,123.32839,-2.9934468,4.073256,.75477147,18.125,16.75,1611,-.024272162
420680387,2018,235.02957,2467.1694,55.734066,17.122501,6.8188891,27.571428,27.142857,2639.7144,.022590287
420680389,2018.5,66.476196,158.9707,1.5277103,5.3853436,.64837939,42.75,41.75,1381.875,.0096100122
420680400,2018.5,60.359123,133.74146,2.9029086,5.3360686,1.8014143,40.875,38,1214.875,.021705376
420680404,2018.5,54.118523,208.09857,-3.6535199,5.6029248,1.6779451,19.375,18.125,1336.5,-.017556679
420680408,2018.5,37.735954,72.633179,.42387688,3.851769,.79166573,27.75,26.5,682.25,.0058358577
420680412,2018.5,66.759422,117.65262,1.8784944,11.09889,2.7517891,31.125,30.125,1155.375,.015966447
420680460,2018.5,228.47566,501.63568,15.585796,37.245319,6.9344215,34.875,33.875,3339.25,.031069951
420680466,2018.5,126.78732,302.50198,3.0313687,13.608108,4.1338844,26.75,25,2745.625,.010020988
420681046,2018.5,51.929924,93.136971,2.9379203,5.9201584,1.2396505,29.875,29.25,904.625,.031544082
420681049,2018.5,57.41666,118.07709,1.983357,5.2022309,1.278565,24.5,23,1000.75,.016797137
420686467,2018.5,79.188408,187.28627,.55657613,8.7434044,1.940377,37.625,36.375,1507.875,.0029717935
420698196,2018,53.699955,147.5004,5.867125,8.0780087,1.3427576,27.714285,20,1239.7142,.039777011
420703280,2018.5,113.60217,320.24396,10.939165,7.8581619,3.2921336,29,26.875,1825,.034158848
420707114,2018.5,57.08886,119.9164,3.7786951,11.596061,1.2828522,21.25,18.625,1167.5,.03151108
420707120,2018,39.534122,77.620064,1.1518594,7.4348316,.12683529,20.285715,18.428572,819,.014839713
420707124,2018.5,34.966335,42.26458,-.30762953,5.7805767,.99773097,20.5,19.375,623.375,-.0072786603
420730347,2018.5,76.095581,269.88153,11.431664,3.331049,1.3749044,21.125,19.125,1193.25,.042358082
420772559,2017.8334,67.404091,152.18591,9.0261784,13.447623,1.4310346,25.166666,23.166666,1471.5,.059310209
421315493,2018,40.013863,66.301048,1.6787952,6.8020511,.4847143,32.57143,26.428572,1130.8572,.025320794
426081293,2018.5,74.736557,202.94624,11.737478,6.2768145,1.4622265,12.875,11.875,1091.5,.057835404
430356250,2018.8572,168.96571,371.71512,22.34696,8.3469048,2.0443914,15.714286,15.142858,2048.5715,.060118511
430471057,2018.5,39.613346,132.16063,1.1631956,9.2455816,1.9537252,17.125,17.125,516.25,.0088013774
430610813,2018.5,35.545891,63.013412,2.5835314,4.8090749,1.6384217,32.875,32.375,744.375,.040999707
430652617,2018,35.440144,92.138901,-.033207018,8.7592306,2.8641725,33.42857,33.42857,733.28571,-.00036040173
430652649,2018.5,180.92023,478.72513,-3.7160993,8.6980991,2.124871,22.5,22.5,3288.875,-.0077624903
430652667,2018.8572,117.73716,922.73267,27.677622,18.571274,3.325247,14.285714,13.857142,1301.5714,.029995278
430652675,2018,60.082726,293.35657,3.4962444,4.2976308,.31821513,19.857143,19.857143,791.28571,.011918071
430653369,2018.5,140.1109,246.17581,7.7468605,8.5241251,2.2233295,27.75,26.75,2134.25,.031468812
430653611,2018,3952.8755,14129.618,509.68231,762.38611,258.02808,56.666668,51.166668,25421.5,.036071911
430654854,2018,56.843407,128.02817,7.4768376,8.9431677,2.7744513,37.142857,36.142857,1073.8572,.058399942
430654855,2015.5,5.2129908,29.821665,-.85132301,2.2397394,.2740905,23.5,23.5,132,-.028547132
430654872,2018,1010.884,2368.1758,29.260063,85.272194,22.216696,40.57143,38.714287,10088.571,.012355529
430654876,2018,35.765316,52.014847,-.009864728,2.7321918,1.2432467,24.857143,24.571428,925.28571,-.00018965216
430655867,2018.5,101.04074,260.61441,.2164602,6.403542,4.3922482,20.25,17.375,2401.375,.00083057646
430662456,2020,11.702016,96.44809,4.3517799,4.6112728,2.896683,69,69,113,.045120437
430662529,2018.5,177.58246,427.091,-7.5230412,8.2233667,1.7151518,31.125,26.125,4062.625,-.017614609
430670936,2018.5,38.94838,63.519985,7.6276217,16.102995,.740879,22.833334,22.833334,688,.12008223
430694556,2018,36.3204,53.708569,-1.9815156,4.2134981,.27096015,22.857143,22.857143,798.14288,-.036893845
430719506,2018,50.504932,95.68531,3.0932033,8.0270348,2.5595415,27.285715,27.285715,993.85712,.032326836
430746185,2018,33.458096,93.813744,1.903239,1.2374136,.70853388,14.285714,14.285714,518.85712,.020287422
430817015,2018,51.187729,82.300232,2.3417795,2.4402869,.104687,27,27,1014.2857,.028454104
431007642,2018,20.619129,30.593218,-.90368384,2.9445133,.25931227,28,28,497.28571,-.029538698
436052681,2019,7.878716,16.473854,1.3452476,3.809288,.15791066,13.666667,13,192.66667,.081659555
440545271,2018,20.309189,122.08713,-.51514107,6.9527769,3.6558077,11,11,518.14288,-.0042194542
440545280,2018.2858,87.397217,290.27472,23.537878,15.783237,1.4136868,14.428572,14.428572,673.57141,.081088282
440545286,2018,39.666206,43.27821,1.6849809,3.0807805,.85754448,27.142857,26.428572,943.57141,.038933702
440545813,2018.5,97.933037,147.62282,7.9999199,12.987644,2.1541545,30.5,30.375,1245.5,.054191623
440545914,2018,53.484802,139.70842,-1.4451201,11.155212,.89646912,26.142857,26,878.57141,-.01034383
440546278,2018,40.849674,139.77829,6.2166052,10.952627,1.7879603,26.142857,25.857143,682,.044474754
440552049,2018.7142,76.054901,189.51234,2.0498071,10.426341,2.5000443,35.285713,35.285713,1546.2858,.010816219
440556862,2018.5,106.48205,672.84595,21.170382,16.425507,3.937259,18.875,17.875,699.125,.031463936
440562048,2018.5,90.518799,174.11194,6.2736988,5.1788063,.27103937,20.75,20.75,2142.375,.036032561
440567385,2018.5,45.905193,86.267456,2.0206034,6.933702,1.4069353,24.75,24.5,1350.25,.023422545
440589787,2018.5,57.163239,74.923721,1.268242,8.5658722,.90758711,26.5,22.625,1210.125,.016927108
440617326,2018,40.451805,57.115105,1.3463998,5.6401939,.3615503,24.714285,24.714285,797,.023573445
446000294,2018,17.263723,38.690174,1.425825,1.2660185,,12.285714,12,142.28572,.036852378
450231180,2019,38.056835,95.32045,2.0879195,7.580162,1.1338613,30.857143,28,833.57141,.021904213
450273403,2018,79.357979,175.20383,5.6542096,11.575268,3.268115,29.857143,27.428572,1155.4286,.032272182
450306841,2019.6666,7.913146,15.572976,1.4646577,3.7665961,.033333331,28.666666,28,184,.094051234
450323401,2018,19.915983,45.881245,2.2989643,18.071484,.032644801,5,5,243,.050106842
450350756,2019,13.123107,25.151833,.14992556,13.054696,.0085100001,4.4285712,4.4285712,230.14285,.0059608207
453656162,2018,126.15362,422.40918,13.779675,17.978643,4.9580269,34.57143,31.714285,2019,.03262163
454135256,2017.8334,142.8443,173.26471,51.137733,111.60667,1.1294694,11.833333,9.333333,917.16669,.29514223
454620000,2018,19.638836,31.968849,2.8729756,1.492573,.074332498,13.857142,12.142858,203.85715,.089867972
460224588,2018,85.704155,190.2457,5.0089145,14.770116,3.4770813,25.285715,25.142857,1588.7142,.026328661
460224589,2018.5,27.481579,80.670815,.83018225,5.0586972,.76227051,29.375,29.375,492,.010290986
460224600,2018,38.421871,83.552765,1.2504547,5.4578304,1.8866351,45.42857,42.857143,772.57141,.014966047
460280847,2018.3334,19.338272,36.959564,.081899837,3.0937462,.39784616,19.333334,19.333334,329,.0022159307
460283336,2018.5,23.457275,53.870323,.60816234,4.7280393,1.139647,22.625,21.75,523.625,.011289376
460315553,2016.5,6.6217842,16.87368,-.3899045,6.1439991,6.3569841,14.75,14.75,119.25,-.023107259
462589747,2021,22.500059,24.774248,-7.0238771,8.5511484,,10,10,477,-.28351524
463291995,2019.5,7.2471867,18.199181,.21007749,1.3450429,,6,4,102,.011543239
465138928,2020.5,38.165352,135.72054,6.7848959,10.220808,1.4921988,16.5,16.5,156.25,.049991667
470376524,2018.5,71.368362,136.01698,4.884594,9.4772387,1.7233094,34,31,1349.75,.035911649
470376525,2018.3334,47.861034,144.85019,-1.0665125,8.7704639,2.617981,21.333334,20.166666,812.66669,-.0073628654
470376551,2018.5,51.779743,68.742767,2.2857063,6.2218113,.39007425,12.125,10.125,851.625,.033250134
470376583,2018,548.7453,1290.8959,70.346725,70.913452,14.682742,35,29.714285,5869.7144,.0544945
470377991,2018.3334,67.603539,201.625,5.1215897,6.5387955,.86361468,32.166668,30.5,1331.6666,.025401561
470378777,2018.3334,70.063171,132.63353,8.6624508,14.153501,2.8035321,17.833334,16.166666,1065.6666,.065311171
470394397,2018.5,7.4764214,19.464222,.29573351,2.2702925,.041188572,15.125,15.125,294.875,.015193698
470405319,2018.5,32.318714,62.107605,2.1218536,8.3653612,1.1454098,32.75,26.75,1001.125,.034164149
470418641,2018.7142,14.708084,36.55801,.93718529,4.2068133,.56897086,23.285715,23.285715,394.42856,.025635567
470424785,2018,26.611917,81.419853,3.6739426,8.6453485,1.3961587,24.285715,24.285715,675,.045123424
470491571,2018.5,100.27379,201.47705,3.8670056,5.0633488,.85564613,27.75,26,1423.375,.01919328
470724387,2017.5,22.042274,42.743687,-2.1314788,2.2112002,.0099999998,18,16,354.125,-.049866516
472507725,2020.5,1603.1583,1780.0901,113.73713,107.34561,.085000001,7,7,9468,.063894033
472578950,2018,302.37866,468.77521,21.896145,0,,7.8571429,6.5714288,3186.5715,.046709266
472654761,2017,21.122246,31.706705,1.109828,.140486,,5,4,243,.035002943
473869194,2017.5,1803.2997,1863.7639,60.526955,78.345062,6.5207472,63.875,50.5,12355.125,.032475654
480543715,2018.8572,33.171162,39.553322,-1.1539364,4.2859507,.89879656,28.714285,28.714285,822.28571,-.029174197
480543728,2018.5,23.817455,41.580494,1.9929,5.9383926,1.0806727,19.375,19.375,494.875,.047928724
480543729,2018,28.385288,52.509125,1.8260546,4.4409871,1.1305491,23.857143,23.714285,410.42856,.034775946
480543734,2018,28.114,31.246576,-.43345153,4.4653063,.49838769,21,20.857143,508.14285,-.013871969
480543736,2018.5,34.910851,79.702293,3.9616346,8.3952436,1.3820765,24.125,24.125,480.75,.049705405
480543766,2018.5,55.358322,105.37239,2.2642965,6.9092746,1.6312252,26,26,1094.875,.021488518
480543772,2018,65.167824,89.149681,.64065742,6.3514333,.43975157,25.428572,25,1113.1428,.0071863122
480543782,2018.5,15.913805,47.679115,1.6115317,6.2299037,2.0298531,17.25,17.25,551.625,.033799533
480547702,2018.5,41.915367,114.68919,.69660902,4.4120083,1.7630526,19.625,18.625,970.375,.0060738856
480547846,2018,36.308254,51.835831,3.2700474,6.6369662,.20281829,21.714285,21.714285,629.28571,.063084692
480548361,2018.5,18.263962,40.804863,1.1544385,4.9072132,.49237224,11,11,487.5,.028291689
480554341,2019,9.3782072,18.940903,.6685248,4.3296084,1.551972,25.200001,25.200001,235.60001,.035295296
480556716,2018,42.998398,75.94709,1.3129826,4.19802,.57213557,29.571428,26.857143,799.57141,.017288122
480556726,2018,25.598995,44.168289,1.4468755,5.4705153,.49040258,26.714285,26.714285,587.85712,.03275824
480559090,2018.6666,6.4304695,16.093929,1.3627703,2.2154408,.1817755,13.666667,13.666667,218.66667,.08467605
480577656,2018,16.791506,16.759329,.63605225,1.8300126,.14008743,12.428572,12.428572,391,.037952133
480623882,2019.1666,9.3501606,28.576225,2.1424365,6.4118886,.21636267,28.166666,28.166666,175.83333,.074972689
480730814,2018.5,49.289825,41.183624,2.4261761,9.2280426,.61437827,35.375,32.75,930.375,.058911186
480777079,2018.5,87.882706,153.35648,6.888061,13.41206,3.0608659,30.625,28,1232,.044915359
481153519,2014,33.664497,20.759075,-4.0752292,0,,11,8,673,-.19631073
510064335,2018,43.771236,34.486938,-2.4317462,4.6261768,.025501801,24.142857,24.142857,810,-.070512094
510107088,2018.8572,132.86906,265.75623,16.193913,12.559103,3.2896171,16.857143,10.714286,2256.5715,.060935214
510109178,2018.5,41.802559,186.01071,9.1573868,2.4900789,5.9949026,10.125,9.125,327.75,.049230427
510163080,2018,38.396675,72.956406,4.3327966,1.9605207,13.585214,13.571428,12.571428,630.14288,.059388842
510175975,2018.5,14.929486,65.54213,1.9245678,1.8503954,,12.5,11.5,321,.029363828
510305893,2018,168.8073,330.83856,.70923477,85.454422,1.4905769,13.714286,13.571428,1874.5714,.0021437488
516000297,2018,1307.9214,3893.5781,69.605171,173.42838,13.204552,30.571428,29.285715,14086.429,.017876916
520591421,2018,82.245888,318.05179,4.7597008,31.758068,12.040571,33,29,998.28571,.014965176
520591608,2018,71.900513,184.17474,5.9589543,12.619658,4.6313171,28,27.857143,1116.8572,.032354895
520591613,2018.1666,101.93596,409.24857,-3.5706208,13.229336,13.802667,37.333332,36.333332,1795,-.0087248217
520591623,2018.5,298.76617,679.8396,14.212089,22.831772,7.2357159,31.375,31.25,3532.5,.020905061
520591641,2018,57.672375,146.06085,.95384091,8.1367693,1.3362128,24.571428,24.571428,950.14288,.0065304353
520591661,2018.5,123.17946,315.61996,6.6384025,10.455134,3.2361143,31.25,31.125,1993,.021032898
520591672,2018,112.29524,177.58539,4.2229991,11.716355,1.1053096,28.857143,27.857143,1552.7142,.023780104
520591691,2018,104.81083,444.72607,8.5460167,20.742599,7.7002654,36.142857,35.285713,1554.5714,.019216361
520591694,2018.4286,110.80138,221.38777,.92182887,10.333435,2.2603395,42.42857,42,1620.2858,.0041638655
520595110,2018,6989.3247,12032.312,879.75275,2296.4082,521.95746,39,33.42857,44220,.073115855
520643528,2018,38.432476,56.47015,.25690511,14.531543,.051921859,31.857143,29.428572,745.85712,.0045493967
520705392,2018.5,151.12056,298.84756,8.0044575,17.769917,1.1262256,25.25,25.25,1905.125,.026784416
520805606,2018.5,15.749175,23.745489,.4649435,2.7247543,.0149955,15.666667,14.833333,297.5,.019580288
521859814,2020.5,16.833961,15.761114,1.1520076,.81901753,.54990202,21.5,19.5,271.5,.07309176
522027415,2016.3334,5.8836131,16.789248,-.49339166,.49755266,.29210466,13.333333,13.333333,132.66667,-.02938736
530196523,2018,119.61321,1246.6886,21.848097,28.429995,.51734686,21.285715,21.285715,526.85712,.017524904
530196549,2018,786.13037,1973.4979,80.610023,52.113831,13.562143,22.428572,22.428572,8945.7139,.040846266
530196583,2018.5,354.54932,772.133,30.62648,45.475452,8.8310976,41.75,40.75,4190.375,.039664771
530196584,2018,1597.6021,4525.9722,19.34791,90.113182,49.264133,26.428572,25.428572,15532.143,.0042748628
530196603,2018,1603.4443,3513.9854,145.14143,398.22678,99.740265,39,37,14978.143,.041303936
530196640,2018,49.120556,125.34766,4.2409477,9.2304831,1.5325327,17.571428,17,731.71429,.033833481
530199507,2018.1666,198.57256,460.11588,3.0845416,79.429352,2.8207126,19.333334,18.833334,2555.1667,.0067038364
530204707,2018,1029.2417,1635.4823,60.874374,279.35046,11.096931,29.142857,26.571428,7391.7144,.037221055
540129860,2018,48.279346,73.2873,1.6093529,5.4143457,.62195474,28.428572,28.428572,771.14288,.021959506
540505892,2018,61.474979,243.85281,1.7135013,7.8976412,1.918076,37.142857,36.142857,913.28571,.0070267851
540505906,2018,86.857735,317.89456,10.728433,17.72855,7.2022529,32.833332,32.833332,916.66669,.033748399
540505922,2018,112.68359,230.12537,4.2042141,5.0422864,1.670287,33.57143,32.285713,1897.5714,.018269233
540505940,2018,101.79279,325.28348,17.097715,17.966715,3.2980332,43.285713,42.42857,1190.1428,.052562509
540505941,2018,52.416424,249.78653,8.0413437,10.679811,1.3298106,26,26,823.28571,.032192864
540505945,2018,115.45142,305.34668,4.8891387,9.690361,2.6540525,30.857143,30.857143,1739,.016011763
540505965,2018,474.60504,3062.2593,105.44793,26.044815,9.9868965,25.571428,23.285715,4724.5713,.034434684
540505977,2018,253.54411,2121.925,31.92276,38.434185,18.250391,34.714287,33.714287,2511,.015044245
540505990,2017.8334,205.17694,775.93475,30.872311,67.659554,4.4381471,18.666666,17,2078.8333,.039787252
540506306,2018,90.826469,215.01172,3.4789302,8.2048197,2.1468966,27.571428,25.571428,1056.2858,.016180189
540506314,2018,63.949997,268.56741,9.2481127,17.07737,7.9954085,25.428572,25.428572,1057.1428,.034434978
540506319,2017.8334,51.287945,78.083183,.22785382,5.8341622,.72625482,29.833334,29.5,1001.6667,.0029180909
540506457,2018,54.198303,125.02892,.34199587,3.7388916,.6773054,30,29.857143,1131.5714,.0027353342
540524516,2018,47.589195,88.488708,3.624167,14.663688,.82605445,20.428572,20,878.42859,.040956266
540525605,2018,128.18468,249.36862,5.3466234,8.6460257,1.5991311,38,32.285713,2870.7144,.021440642
540534105,2018,36.910534,144.73482,-.64459741,15.038651,1.2307731,24.571428,23.428572,637.14288,-.0044536446
540568200,2018,24.001303,27.863834,-.033320572,3.0520687,.21596327,21.857143,21.857143,382,-.0011958359
540573801,2018,111.99425,266.52951,.54305851,5.0852942,.70829558,28,27.285715,1548.1428,.0020375175
540575812,2018.5,54.37579,94.420479,2.1113918,7.7228689,1.5342178,21.25,21.25,1239.125,.022361588
540646523,2018,24.228331,36.617924,-.21513441,6.5435457,.090951853,18.714285,17.714285,679.71429,-.005875112
540946734,2018,1211.6807,2878.3655,259.19165,22.82892,250.22537,30.857143,22.714285,11613,.090048209
541031437,2018,25.433741,63.227028,3.5698774,7.1949825,.78608328,14.714286,13.714286,419.71429,.056461256
541061178,2018,134.66667,211.1859,-7.3440723,2.9032247,.26114285,18.142857,16,1802.4286,-.034775391
541919810,2018.8572,16.441818,43.790813,.20729659,5.0496011,,16.571428,15,339.42856,.004733792
541954969,2016,18.066236,17.224289,4.3017449,.0026149999,,5,4,294,.24974877
542052107,2018.5,190.02319,97.198196,11.102011,100.24715,4.2042437,15.75,15.625,677.375,.11422034
546039600,2018,76.23307,165.96745,12.032026,19.69043,.69490415,30.857143,30.857143,1024.1428,.072496302
550356985,2018,33.908035,87.634727,-2.0791068,6.1469707,.70818359,32.42857,31.428572,707.57141,-.02372469
550357021,2018,39.426506,82.810005,5.9723539,10.46109,3.4963188,24.857143,23.714285,766.85712,.072121166
550357039,2018,66.054405,147.02034,3.2772753,9.4599009,.56445998,24.285715,24.285715,928.28571,.022291306
550357056,2018.5,57.491287,113.23493,5.1542826,8.6681519,3.0899913,34.25,31.25,938,.045518484
550357072,2018,38.861927,62.089294,.26067546,3.5273991,.29970157,17.714285,16.285715,988.57141,.0041983961
550370901,2015.5,8.8402243,16.913906,1.5467064,4.4782438,.023998,19,18,357,.091445848
550394213,2017.5,39.68383,38.184288,-1.2327799,6.1218796,.18843766,17.5,17.333334,745.66669,-.032285005
550419865,2017,11.672206,24.330482,-.047855597,4.0179281,.1034004,25,25,403.79999,-.0019668988
560529933,2018,41.994175,83.196297,1.6332239,6.1180115,.62516326,30.714285,30.714285,692.71429,.019630969
560529940,2018.5,243.22992,575.16797,16.336134,24.168407,5.4659081,38.375,36.5,2987.375,.028402371
560529953,2018.8572,35.500401,68.093811,3.8799448,6.7868662,2.3824582,26.285715,26.285715,479.85715,.056979403
560529961,2018,202.76955,1292.1843,45.350037,50.07795,27.600714,40.142857,37.857143,2321.7144,.03509564
560529972,2018,91.637978,156.89952,1.1660231,6.6087046,1.469702,42.142857,41.57143,1600.5714,.0074316552
560529982,2018.7142,50.715305,194.39377,2.5382912,13.034374,2.1890433,24.857143,22.571428,1072.2858,.013057472
560529988,2018,33.174442,77.322723,1.7909869,3.0317028,.38047042,15,15,501.42856,.023162492
560529990,2018.5,42.347023,54.668003,.68462038,5.8259506,.53848988,25,25,485.5,.012523238
560529999,2018.5,297.33374,796.12915,67.367203,42.706047,10.31871,41.375,38.5,2613.5,.084618434
560530003,2018,92.009537,179.34081,6.7877355,22.15634,2.9512534,33.57143,33.285713,1171,.037848249
560530235,2018,43.808212,68.335686,3.0627677,8.8772697,.74794275,28.142857,28.142857,776.42859,.044819448
560530240,2020.5,24.519653,20.445972,-.11847275,3.9470613,2.455761,13.5,13.5,414.5,-.0057944302
560530242,2018.5,88.382599,197.96349,6.0078974,11.357807,4.0303254,34.5,34.5,1264.375,.030348513
560530251,2018.5,92.946869,191.00424,36.898415,48.993866,27.635706,29.75,29.375,824.375,.19318113
560532129,2018,3364.2544,15083.796,240.04239,1500.657,286.90173,36.857143,34.857143,31176.285,.015913924
560532138,2018,594.14435,1960.2925,71.280891,102.77556,33.328503,46.285713,42.857143,5844.1431,.036362376
560532144,2018,26.811415,50.156254,1.0516521,3.1744125,.5192737,25.571428,25.571428,518,.020967517
560532296,2018.1666,22.983715,50.877254,3.9366643,8.5485687,.11519551,16,15.166667,310,.077375725
560532297,2018.5,31.843399,67.743607,2.23124,4.4727874,.85227853,27.875,27.25,592,.03293654
560532303,2018.5,322.38162,874.2514,32.589851,26.596907,12.299601,40.125,38.25,4484.75,.037277438
560543261,2018,28.04203,29.629784,1.4706762,6.7792854,.61427516,14.833333,14.666667,321.33334,.049635064
560547478,2017.4,32.817883,72.721542,-1.7880661,9.1488438,,19,18,576.20001,-.024587847
